#Powered_by_ParaTranz
EVTDESC23211_NEWS_LONG;$COUNTRY_ADJ$ explorers were the first to plant a flag at the South Pole, bringing honor to the nation! Their expedition records detail how they waited for spring to arrive and traveled there using 4 sleds pulled by 52 dogs. After two months filled with danger and hardship, they reached the South Pole and erected a marker to show future generations they were the first to arrive. A competing expedition team has sent no word and is estimated to have encountered trouble on its advance.
EVTDESC23211_NEWS_MEDIUM;$COUNTRY_ADJ$ explorers were the first to plant a flag at the South Pole, bringing honor to the nation! After two months filled with danger and hardship, they reached the South Pole and erected a marker to show future generations they were the first to arrive.
EVTDESC23211_NEWS_SHORT;$COUNTRY_ADJ$ explorers were the first to plant a flag at the South Pole, bringing honor to the nation! They fought for two months to get there.
EVTDESC23213_NEWS_LONG;The $COUNTRY_ADJ$ Antarctic expedition has awakened something terrible. In the ruins of an unfamiliar city, they discovered lifeforms that are both animal and plant. These monsters once destroyed the Earth in ancient times. They have been resurrected and are now hungry. Due to our curiosity, the end of the world may be at hand. This shocking discovery undoubtedly threatens the survival of humanity and reminds us that some things are best left undisturbed, some places best left unvisited.
EVTDESC23213_NEWS_MEDIUM;The $COUNTRY_ADJ$ Antarctic expedition has awakened something terrible. In the ruins of an unfamiliar city, they discovered lifeforms that are both animal and plant. These monsters once destroyed the Earth in ancient times. They have been resurrected and are now hungry.
EVTDESC23213_NEWS_SHORT;The $COUNTRY_ADJ$ Antarctic expedition has awakened something terrible. In the ruins of an unfamiliar city, they discovered lifeforms that are both animal and plant.
EVTDESC1140_NEWS_LONG;Lieutenant Colonel George Armstrong Custer has returned from the Black Hills reporting that large deposits of gold have been discovered in the Dakota Territory. Prospectors, miners, and fortune-seekers flooded into the area, making it the most prosperous region in the entire territory. Numerous railways were built to transport prospectors to newly established towns. However, there is cause for concern — strange horns and shouts have been heard from the mountains at night. Some claim the Sioux are preparing to launch an attack.
EVTDESC1140_NEWS_MEDIUM;Lieutenant Colonel George Armstrong Custer has returned from the Black Hills reporting that large deposits of gold have been discovered in the Dakota Territory. However, there is cause for concern — strange horns and shouts have been heard from the mountains at night. Some claim the Sioux are preparing to launch an attack.
EVTDESC1140_NEWS_SHORT;Lieutenant Colonel Custer has returned from the Black Hills reporting that large deposits of gold have been discovered in the Dakota Territory. But some claim the Sioux are preparing to launch an attack.
EVTDESC1000_NEWS_LONG;$COUNTRY$: Karl Marx and Friedrich Engels have published the "Communist Manifesto." It is a concise and powerful document. It discusses the history of social and class struggle across nations. This has led the workers of $COUNTRY$ to form a political party, determined to implement the plan within. They call themselves socialists and believe in a state led by the working class, where the means of production are controlled by the workers rather than the bourgeoisie. Equality, justice, solidarity, and democracy are important components of socialist theory.
EVTDESC1000_NEWS_MEDIUM;$COUNTRY$: They call themselves socialists and believe in a state led by the working class, where the means of production are controlled by the workers rather than the bourgeoisie. Equality, justice, solidarity, and democracy are important components of socialist theory.
EVTDESC1000_NEWS_SHORT;$COUNTRY$: They call themselves socialists and believe in a state where the working class controls the means of production. Equality, justice, solidarity, and democracy are important components of socialist theory.
EVTDESC1001_NEWS_LONG;$COUNTRY$: We hope, no, we need a free society. No one above anyone else, no one groveling. People free from oppression and poverty. We need a society without a state, without classes, where workers control the means of production. We believe society should reject division and isolation, reject money and private property, enjoy material abundance, and coordinate resources worldwide. Distribution according to need, complete freedom.
EVTDESC1001_NEWS_MEDIUM;$COUNTRY$: We hope, no, we need a free society. No one above anyone else, no one groveling. People free from oppression and poverty. We need a society without a state, without classes, where workers control the means of production.
EVTDESC1001_NEWS_SHORT;$COUNTRY$: We hope, no, we need a free society. No one above anyone else, no one groveling. People free from oppression and poverty.
EVTDESC1002_NEWS_LONG;A group of liberals, dissatisfied with the lack of economic freedom and the pace of parliamentary reform, has established a new political party in $COUNTRY_ADJ$ politics. The anarchists are the radical wing of liberalism; they will not hesitate to use any means to achieve their ideals of freedom within and without $COUNTRY$. They demand a society without governmental compulsion, enjoying personal freedom based on the principle of non-aggression.
EVTDESC1002_NEWS_MEDIUM;A group of liberals, dissatisfied with the lack of economic freedom and the pace of parliamentary reform, has established a new political party in $COUNTRY_ADJ$ politics. The anarchists are the radical wing of liberalism.
EVTDESC1002_NEWS_SHORT;A group of liberals, dissatisfied with the lack of economic freedom and the pace of parliamentary reform, has established an anarchist party in $COUNTRY_ADJ$ politics.
EVTDESC1003_NEWS_LONG;$COUNTRY$: "Strength through unity! The government has become so weak, therefore we need a strong party to unite us, restore national identity, and keep the people from being deceived by capitalism's sugar-coated bullets." The Third Way, or the Fascists as they are called, are seeking seats in the upper house. They claim government authority should be extended to key industries to ensure economic self-sufficiency and national economic independence. They not only oppose all other ideologies but also will not hesitate to use violence to develop themselves.
EVTDESC1003_NEWS_MEDIUM;$COUNTRY$: "The government has become so weak, therefore we need a strong party to unite us, restore national identity, and keep the people from being deceived by capitalism's sugar-coated bullets." The Third Way, or the Fascists as they are called, are seeking seats in the upper house.
EVTDESC1003_NEWS_SHORT;$COUNTRY$: The Third Way, or the Fascists as they are called, are seeking seats in the upper house.
EVTDESC14600_NEWS_LONG;Perhaps something was truly at work that year. It caused a chain of misfortunes — one could say disasters — whatever the cause, in $YEAR$ unrest and turmoil swept across the $COUNTRY_ADJ$ colony like wildfire across a meadow. Retreating before the natives would make us lose standing in the international arena, but what choice do we have?
EVTDESC14600_NEWS_MEDIUM;Perhaps something was truly at work that year. Whatever the cause, in $YEAR$ unrest and turmoil swept across the $COUNTRY_ADJ$ colony like wildfire across a meadow.
EVTDESC14600_NEWS_SHORT;Unrest and turmoil swept across the $COUNTRY_ADJ$ colony like wildfire across a meadow. Retreating before the natives would make us lose standing in the international arena, but what choice do we have?
EVTDESC14670_NEWS_LONG;$COUNTRY$ is in shock, as a leading European newspaper has reported on the conditions in one of the nation's colonies. Discrimination, torture, and brutality — all have been used to maintain colonial order. Corruption has left mines and farms outside the control of the colonial administration.
EVTDESC14670_NEWS_MEDIUM;$COUNTRY$ is in shock, as a leading European newspaper has reported on the conditions in one of the nation's colonies. Discrimination, torture, and brutality — all have been used to maintain colonial order.
EVTDESC14670_NEWS_SHORT;$COUNTRY$ is in shock, as a leading European newspaper has reported on the abuse of natives in one of the nation's colonies.
EVTDESC14740_NEWS_LONG;As the colonial race intensifies, European nations begin to carve up Africa and other parts of the world. In this race, $COUNTRY$ has performed well. A colony of $COUNTRY_ADJ$ has recently become an internationally recognized model colony. Widespread attention has not only earned praise from European parliaments and courts for $COUNTRY_ADJ$'s colonial policies but has also benefited $COUNTRY_ADJ$'s scientific research and international prestige.
EVTDESC14740_NEWS_MEDIUM;A colony of $COUNTRY_ADJ$ has recently become an internationally recognized model colony. Widespread attention has not only earned reputation for $COUNTRY_ADJ$'s colonial policies but has also benefited $COUNTRY_ADJ$'s scientific research and international prestige.
EVTDESC14740_NEWS_SHORT;A colony of $COUNTRY_ADJ$ has recently become an internationally recognized model colony, gaining widespread attention.
EVTDESC22010_NEWS_LONG;The idea of isolating criminals from society has existed since ancient times. Many classic legal codes treated exile as the ultimate punishment, reserved for serious offenders. This penalty was considered no lighter than the death sentence. With the development of European colonial empires in the 18th and 19th centuries, this punishment evolved into the penal colony system. $COUNTRY$ is considering establishing such a system.
EVTDESC22010_NEWS_MEDIUM;With the development of European colonial empires in the 18th and 19th centuries, the idea of isolating criminals from society evolved into the penal colony system. $COUNTRY$ is considering establishing such a system.
EVTDESC22010_NEWS_SHORT;The idea of isolating criminals from society has existed since ancient times. $COUNTRY$ is considering establishing a dedicated penal colony.
EVTDESC2510_NEWS_LONG;$COUNTRY$: SS$CAPITAL$, a small warship, mysteriously sank yesterday after an explosion on the starboard side in a foreign port. Military intelligence believes the explosion was caused by an overheated boiler, but there are claims this was sabotage by foreign powers. People are outraged, and demands for blood vengeance fill the streets of $CAPITAL$, after which the ship was named.
EVTDESC2510_NEWS_MEDIUM;$COUNTRY$: SS$CAPITAL$, a small warship, mysteriously sank yesterday after an explosion on the starboard side in a foreign port. Some media call it foreign sabotage.
EVTDESC2510_NEWS_SHORT;$COUNTRY$: SS$CAPITAL$, a small warship, mysteriously sank yesterday after an explosion on the starboard side in a foreign port.
EVTDESC23300_NEWS_LONG;Several merchant ships have mysteriously disappeared at sea in the past year, which many attribute to an unknown giant whale. The renowned marine biologist Pierre Aronnax is willing to join the $COUNTRY_ADJ$ scientific expedition to investigate this monster in the ocean. Furthermore, rumors say several countries are also planning their own expeditions to solve the mystery.
EVTDESC23300_NEWS_MEDIUM;The renowned French marine biologist Pierre Aronnax is willing to join the $COUNTRY_ADJ$ scientific expedition to investigate a monster lurking in the ocean.
EVTDESC23300_NEWS_SHORT;The renowned French marine biologist Pierre Aronnax is willing to join the $COUNTRY_ADJ$ scientific expedition to investigate a monster lurking in the ocean.
EVTDESC23302_NEWS_LONG;The renowned French marine biologist was found on the beaches of $COUNTRY$. He had been missing since joining the expedition. Aronnax says that after a close encounter between his ship and an unknown creature, he was washed overboard, and then discovered that the creature was actually a human vessel capable of sailing underwater. Professor Aronnax insists the captain of that ship is a freedom-loving champion who has severed ties with the world above and now enjoys life at sea.
EVTDESC23302_NEWS_MEDIUM;$COUNTRY$: The renowned French marine biologist Pierre Aronnax says that after a close encounter between his ship and an unknown creature, he was washed overboard, and then discovered that the creature was actually a human vessel capable of sailing underwater, belonging to a freedom-loving champion.
EVTDESC23302_NEWS_SHORT;$COUNTRY$: The renowned French marine biologist Pierre Aronnax claims he was thrown overboard when encountering a submarine belonging to a freedom-loving champion.
EVTDESC21500_NEWS_LONG;The 1908 Tunguska explosion was caused by a giant fireball. Many suspect it was a meteor or asteroid fragment. Witnesses dozens of miles from the blast site say they saw the sky split in two by a flash of light, then felt a heat wave rushing toward them, followed by a deafening boom. Scorching winds seared the earth, and a second sun seemed to appear in the sky.
EVTDESC21500_NEWS_MEDIUM;The 1908 Tunguska explosion was caused by a giant fireball. Many suspect it was a meteor or asteroid fragment. A second sun seemed to appear in the sky at the time.
EVTDESC21500_NEWS_SHORT;The 1908 Tunguska explosion was caused by a giant fireball. Many suspect it was a meteor or asteroid fragment.
EVTDESC21510_NEWS_LONG;The eruption of Krakatoa and the tsunami it brought killed 36,500 people in the Dutch East Indies. The sound of the eruption could be heard even on Rodriguez Island, 3,000 miles away. This event affected global climate, and the skies remained gray for years afterward. The sun appeared red there, and global temperatures dropped by at least one degree Celsius. Barometers around the world recorded five days of abnormal pressure.
EVTDESC21510_NEWS_MEDIUM;The eruption of Krakatoa and the tsunami it brought killed 36,500 people in the Dutch East Indies. The sound of the eruption could be heard even on Rodriguez Island, 3,000 miles away. This event affected global climate.
EVTDESC21510_NEWS_SHORT;The eruption of Krakatoa and the tsunami it brought killed 36,500 people in the Dutch East Indies. The sound of the eruption could be heard even on Rodriguez Island, 3,000 miles away.
EVTDESC21520_NEWS_LONG;A great earthquake struck San Francisco, California, causing massive destruction and numerous casualties. The tremors were felt as far inland as Nevada. Fires that followed the earthquake leveled the entire city. The military is working to transport supplies to the victims. This earthquake will surely leave an indelible scar on this generation.
EVTDESC21520_NEWS_MEDIUM;A great earthquake struck San Francisco, California, causing massive destruction and numerous casualties. The tremors were felt as far inland as Nevada. Fires that followed the earthquake leveled the entire city.
EVTDESC21520_NEWS_SHORT;A great earthquake struck San Francisco, California, causing massive destruction and numerous casualties. Fires that followed the earthquake leveled the entire city.
EVTDESC23450_NEWS_LONG;According to the will of Alfred Nobel, the Swedish inventor and entrepreneur, his entire fortune will establish a fund to annually reward researchers who have made significant achievements in chemistry, physics, physiology or medicine, as well as authors of groundbreaking literary works and activists who have contributed to peace. Although considered a pacifist, Nobel built 90 arms factories, filed 350 related patents, and amassed a large fortune for his family.
EVTDESC23450_NEWS_MEDIUM;According to the will of Alfred Nobel, the Swedish inventor and entrepreneur, his entire fortune will establish a fund to annually reward researchers who have made significant achievements in chemistry, physics, physiology or medicine.
EVTDESC23450_NEWS_SHORT;According to the will of Alfred Nobel, the Swedish inventor and entrepreneur, his entire fortune will establish a fund to annually reward researchers with significant achievements.
EVTDESC23400_NEWS_LONG;With the rise of research into ancient Greek civilization and the growing importance of sports in social life, a French nobleman, Baron Pierre de Coubertin, hoped to revive the Olympic Games through this means. Promoting world peace through international sports competitions. As the greatest sports event to date, athletes in the first modern Olympic Games competed in nine major disciplines, including wrestling, weightlifting, fencing, cycling, and others. Winners of each competition received a silver medal, an olive wreath, and a certificate.
EVTDESC23400_NEWS_MEDIUM;The ideas about ancient Greek civilization and sports as an important component of social development combined to produce something new and interesting, leading the French nobleman Coubertin to propose reviving the Olympic Games, attempting to promote international peace through sports competitions.
EVTDESC23400_NEWS_SHORT;With the rise of research into ancient Greek civilization and the growing importance of sports in social life, a French nobleman, Baron Pierre de Coubertin, hoped to revive the Olympic Games through this means.
EVTDESC90040_NEWS_LONG;India has the audacity to rebel! This was a mutiny launched by a small group of Indian soldiers, Indians serving in Western armies. It ignited vast areas of the Indian subcontinent. A series of inappropriate regulations by the East India Company were met with resistance across India, and recently triggered many small-scale uprisings, but none had the impact of the Indian soldiers' mutiny. The trigger was the requirement for Indian soldiers to use pork-fat cartridges and cow-fat lubricated rifles, which violated Islamic and Hindu doctrines.
EVTDESC90040_NEWS_MEDIUM;India has the audacity to rebel! This was a mutiny launched by a small group of Indian soldiers, Indians serving in Western armies. It ignited vast areas of the Indian subcontinent. A series of inappropriate regulations by the East India Company are considered the cause.
EVTDESC90040_NEWS_SHORT;India has the audacity to rebel! This was a mutiny launched by a small group of Indian soldiers, Indians serving in Western armies. It ignited vast areas of the Indian subcontinent.
EVTDESC17610_NEWS_LONG;Fascist parties have emerged in some provinces of $COUNTRY_ADJ$. They have established paramilitary organizations with a military command structure. They have a unified ideology and are ready to use violence at any time at the command of the Fascist leader. The organization is known as the "Black Shirts" because of their distinctive uniforms. This is new to $COUNTRY_ADJ$ politics, but some worry it could trigger a chain reaction, causing other parties to form similar organizations.
EVTDESC17610_NEWS_MEDIUM;Fascist parties have emerged in some provinces of $COUNTRY_ADJ$. They have established paramilitary organizations with a military command structure. They have a unified ideology and are ready to use violence at any time at the command of the Fascist leader. The organization is also known as the "Black Shirts."
EVTDESC17610_NEWS_SHORT;Fascist parties have emerged in some provinces of $COUNTRY_ADJ$. They have established paramilitary organizations with a military command structure. They have a unified ideology and are ready to use violence at any time at the command of the Fascist leader.
EVTDESC17630_NEWS_LONG;Reports from $CAPITAL$ indicate that the Black Shirts, the military organization of the Fascist Party, have begun marching toward $CAPITAL$, attempting to seize power in $COUNTRY$. The military shows no intention of intervening, and we suspect some $COUNTRY_ADJ$ military leaders have defected to the Fascist Party. This is a crisis for $COUNTRY_ADJ$'s young democracy and a threat to the stability of the entire region.
EVTDESC17630_NEWS_MEDIUM;Reports from $CAPITAL$ indicate that the Black Shirts, the military organization of the Fascist Party, have begun marching toward $CAPITAL$, attempting to seize power in $COUNTRY$. The military shows no intention of intervening.
EVTDESC17630_NEWS_SHORT;Reports from $CAPITAL$ indicate that the Black Shirts, the military organization of the Fascist Party, have begun marching toward $CAPITAL$, attempting to seize power in $COUNTRY$.
EVTDESC17680_NEWS_LONG;Fascists appeared in a province of $COUNTRY_ADJ$, demonstrating their strength and organizational rigor. Wearing brown-black uniforms, marching in step to the beat of drums, lining the streets in formation — the Fascists are truly formidable. Some $COUNTRY_ADJ$ cabinet members believe the current situation where the military is not under national control deserves attention and suggest banning paramilitary organizations.
EVTDESC17680_NEWS_MEDIUM;Fascists appeared in a province of $COUNTRY_ADJ$, demonstrating their strength and organizational rigor. Wearing brown-black uniforms, marching in step to the beat of drums, lining the streets in formation — the Fascists are truly formidable.
EVTDESC17680_NEWS_SHORT;Fascists appeared in a province of $COUNTRY_ADJ$, demonstrating their strength. They wear brown-black uniforms and march through in military formation.
EVTDESC17560_NEWS_LONG;Red flags wave, gongs and drums resound — socialists, communists, and trade unionists gather from across $COUNTRY$ to commemorate the comrades who died in the 1886 Haymarket Riot in Chicago. Although there are commemorative events across the country this year, this year's event in a certain province of $COUNTRY_ADJ$ was particularly successful, where the masses have a high level of militancy and consciousness.
EVTDESC17560_NEWS_MEDIUM;Red flags wave, gongs and drums resound — socialists, communists, and trade unionists gather from across $COUNTRY$ to commemorate the comrades who died in the 1886 Haymarket Riot in Chicago.
EVTDESC17560_NEWS_SHORT;$COUNTRY$: Red flags wave, gongs and drums resound — socialists, communists, and trade unionists gather from everywhere for a rally.
EVTDESC5001_NEWS_LONG;Uruguay hosted the first FIFA World Cup, which was a great success. Although few European countries participated, the matches were still exciting. Lucien Laurent of France scored the first goal, Jimmy Douglas of the United States recorded the first clean sheet, and Guillermo Stábile of Argentina became the first top scorer with 8 goals. Of course, the most important thing was Uruguay's 4-2 victory over Argentina in front of 93,000 fervent fans!
EVTDESC5001_NEWS_MEDIUM;Uruguay hosted the first FIFA World Cup, which was a great success. Although few European countries participated, the matches were still exciting. Uruguay defeated Argentina 4-2 in the final in front of 93,000 fervent fans!
EVTDESC5001_NEWS_SHORT;Uruguay hosted the first FIFA World Cup, which was a great success. Although few European countries participated, the matches were still exciting.
EVTDESC5002_NEWS_LONG;While serving as Governor General of Canada, Lord Stanley of Preston became interested in ice hockey. In 1892 he donated a silver cup, known as the Dominion Hockey Challenge Cup, as a trophy for Canada's top ice hockey club. The first trophy was awarded to the Montreal Hockey Club, which defeated all opponents that season. However, Lord Stanley was recalled to Britain soon after his term as Governor General ended, and he never attended a single ice hockey match.
EVTDESC5002_NEWS_MEDIUM;While serving as Governor General of Canada, Lord Stanley of Preston became interested in ice hockey. In 1892 he donated a silver cup, known as the Dominion Hockey Challenge Cup, as a trophy for Canada's top ice hockey club.
